accuracy,precision,recall,f1,confusion_matrix
0.56,0.5487804878048781,0.8653846153846154,0.6716417910447762,"[[22 74]
 [14 90]]"
0.575,0.5732484076433121,0.8333333333333334,0.6792452830188679,"[[25 67]
 [18 90]]"
0.585,0.5872093023255814,0.8938053097345132,0.7087719298245614,"[[ 16  71]
 [ 12 101]]"
0.56,0.5555555555555556,0.8878504672897196,0.6834532374100719,"[[17 76]
 [12 95]]"
0.605,0.5849056603773585,0.8773584905660378,0.7018867924528301,"[[28 66]
 [13 93]]"
0.57,0.5476190476190477,0.9019607843137255,0.6814814814814815,"[[22 76]
 [10 92]]"
0.515,0.5088757396449705,0.86,0.6394052044609665,"[[17 83]
 [14 86]]"
0.525,0.5085714285714286,0.9081632653061225,0.652014652014652,"[[16 86]
 [ 9 89]]"
0.555,0.53125,0.8585858585858586,0.6563706563706564,"[[26 75]
 [14 85]]"
0.52,0.5159235668789809,0.801980198019802,0.627906976744186,"[[23 76]
 [20 81]]"
0.56,0.5609756097560976,0.8518518518518519,0.6764705882352942,"[[20 72]
 [16 92]]"
0.51,0.5064102564102564,0.79,0.6171875,"[[23 77]
 [21 79]]"
0.56,0.5408805031446541,0.8514851485148515,0.6615384615384615,"[[26 73]
 [15 86]]"
0.535,0.5714285714285714,0.8205128205128205,0.6736842105263158,"[[11 72]
 [21 96]]"
0.6,0.620253164556962,0.8305084745762712,0.7101449275362319,"[[22 60]
 [20 98]]"
0.54,0.5297619047619048,0.8725490196078431,0.6592592592592592,"[[19 79]
 [13 89]]"
0.545,0.5308641975308642,0.8514851485148515,0.6539923954372624,"[[23 76]
 [15 86]]"
0.565,0.5641025641025641,0.822429906542056,0.6692015209125475,"[[25 68]
 [19 88]]"
0.585,0.5575757575757576,0.9019607843137255,0.6891385767790262,"[[25 73]
 [10 92]]"
0.58,0.5647058823529412,0.9056603773584906,0.6956521739130435,"[[20 74]
 [10 96]]"
0.605,0.6162790697674418,0.8907563025210085,0.7285223367697594,"[[ 15  66]
 [ 13 106]]"
0.615,0.6025641025641025,0.8623853211009175,0.7094339622641509,"[[29 62]
 [15 94]]"
0.575,0.5636363636363636,0.8773584905660378,0.6863468634686347,"[[22 72]
 [13 93]]"
0.55,0.5403726708074534,0.8446601941747572,0.6590909090909091,"[[23 74]
 [16 87]]"
0.55,0.5394736842105263,0.803921568627451,0.6456692913385826,"[[28 70]
 [20 82]]"
0.655,0.6627218934911243,0.9032258064516129,0.764505119453925,"[[ 19  57]
 [ 12 112]]"
0.635,0.6209150326797386,0.8636363636363636,0.7224334600760456,"[[32 58]
 [15 95]]"
0.535,0.5131578947368421,0.8041237113402062,0.6265060240963856,"[[29 74]
 [19 78]]"
0.575,0.5757575757575758,0.8636363636363636,0.6909090909090909,"[[20 70]
 [15 95]]"
0.625,0.6363636363636364,0.875,0.7368421052631579,"[[ 20  60]
 [ 15 105]]"
0.55,0.5581395348837209,0.8727272727272727,0.6808510638297872,"[[14 76]
 [14 96]]"
0.53,0.5123456790123457,0.8469387755102041,0.6384615384615384,"[[23 79]
 [15 83]]"
0.595,0.5535714285714286,0.9393939393939394,0.6966292134831461,"[[26 75]
 [ 6 93]]"
0.655,0.6687116564417178,0.8790322580645161,0.759581881533101,"[[ 22  54]
 [ 15 109]]"
0.575,0.5680473372781065,0.8888888888888888,0.6931407942238267,"[[19 73]
 [12 96]]"
0.655,0.6646341463414634,0.8861788617886179,0.759581881533101,"[[ 22  55]
 [ 14 109]]"
0.61,0.592814371257485,0.908256880733945,0.717391304347826,"[[23 68]
 [10 99]]"
0.565,0.5454545454545454,0.9320388349514563,0.6881720430107527,"[[17 80]
 [ 7 96]]"
0.545,0.5176470588235295,0.9072164948453608,0.6591760299625468,"[[21 82]
 [ 9 88]]"
0.64,0.6163522012578616,0.8990825688073395,0.7313432835820896,"[[30 61]
 [11 98]]"
0.67,0.6785714285714286,0.9047619047619048,0.7755102040816326,"[[ 20  54]
 [ 12 114]]"
0.53,0.5119047619047619,0.8775510204081632,0.6466165413533834,"[[20 82]
 [12 86]]"
0.585,0.5654761904761905,0.9047619047619048,0.6959706959706959,"[[22 73]
 [10 95]]"
0.58,0.5664739884393064,0.9158878504672897,0.7,"[[18 75]
 [ 9 98]]"
0.595,0.5833333333333334,0.8990825688073395,0.7075812274368231,"[[21 70]
 [11 98]]"
0.54,0.5411764705882353,0.8679245283018868,0.6666666666666666,"[[16 78]
 [14 92]]"
0.6,0.5853658536585366,0.8888888888888888,0.7058823529411765,"[[24 68]
 [12 96]]"
0.595,0.5952380952380952,0.8849557522123894,0.7117437722419929,"[[ 19  68]
 [ 13 100]]"
0.62,0.6167664670658682,0.8956521739130435,0.7304964539007093,"[[ 21  64]
 [ 12 103]]"
0.54,0.5365853658536586,0.8461538461538461,0.6567164179104478,"[[20 76]
 [16 88]]"
